"cliente_id","tipo_cliente","antiguedad_meses","tiene_movil","tiene_hogar","oferta_hogar_id","tiene_internet_hogar","es_movistar_total","elegible_mt","plan_actual_id","monto_facturado_prom","edad_rango","ubicacion_departamento","es_usuario_app","consumo_datos_gb_prom","consumo_voz_min_prom","consumo_sms_prom","uso_app_movistar_prom","monto_facturado_prom_6m","dias_mora_prom","meses_moroso","n_reclamos","n_actividad_canal","canal_mas_usado"
"CLI000454","prepago","5","True","False","","False","False","False","OF003","67.95","36-45","Lima","True","33.77833333333333","203.66666666666666","8.0","3.8333333333333335","67.38666666666667","25.0","4","1","8","Digital"
"CLI000455","prepago","108","True","True","OF005","True","False","False","OF002","61.41","26-35","La Libertad","False","21.563333333333333","154.5","8.666666666666666","0.0","61.725","3.8333333333333335","1","0","8","Digital"
"CLI000456","prepago","100","True","False","","False","False","False","OF004","102.44","26-35","Lima","True","59.031666666666666","192.33333333333334","7.666666666666667","2.5","102.35333333333334","12.833333333333334","2","1","5","Call In"
"CLI000457","prepago","27","True","True","OF006","True","False","False","OF001","40.17","26-35","Otro","False","10.115","213.33333333333334","5.833333333333333","0.0","40.120000000000005","7.666666666666667","2","0","4","Call In"
"CLI000458","postpago","115","True","False","","False","False","False","OF003","73.39","26-35","Lima","False","38.50333333333333","193.5","6.833333333333333","0.0","72.885","7.833333333333333","1","1","7","Call In"
"CLI000459","postpago","152","True","False","","False","False","False","OF002","58.99","56-65","Lima","False","17.961666666666666","127.16666666666667","7.833333333333333","0.0","59.185","13.5","2","0","2","Call In"
"CLI000460","prepago","20","True","True","OF005","True","False","False","OF001","44.08","56-65","Ica","True","8.875","218.83333333333334","6.333333333333333","2.6666666666666665","44.35333333333333","14.833333333333334","3","0","4","Digital"
"CLI000461","postpago","131","True","True","OF005","True","True","False","OF020","131.31","26-35","Arequipa","True","23.10166666666667","186.33333333333334","9.0","3.5","132.16333333333333","8.5","1","0","6","Call Out"
"CLI000462","prepago","26","True","True","OF009","True","False","False","OF002","56.48","26-35","Otro","False","18.253333333333334","159.16666666666666","6.666666666666667","0.0","56.568333333333335","0.0","0","0","12","Tienda"
"CLI000463","prepago","135","True","False","","False","False","False","OF002","64.4","18-25","Piura","True","19.583333333333332","121.83333333333333","8.333333333333334","4.0","65.13333333333333","7.166666666666667","1","0","8","Call In"
"CLI000464","postpago","76","True","False","","False","False","False","OF002","61.62","46-55","Lima","False","20.12","261.3333333333333","6.5","0.0","61.22666666666667","0.0","0","0","4","Call In"
"CLI000465","postpago","2","True","False","","False","False","False","OF002","62.63","56-65","Lambayeque","True","21.546666666666667","187.33333333333334","6.5","2.3333333333333335","62.685","11.166666666666666","2","0","7","Digital"
"CLI000466","postpago","174","True","False","","False","False","False","OF002","64.14","26-35","Lima","True","18.255","212.66666666666666","8.166666666666666","3.1666666666666665","63.288333333333334","10.5","1","1","4","Call Out"
"CLI000467","prepago","30","True","False","","False","False","False","OF003","81.83","56-65","Otro","False","26.745","148.33333333333334","8.5","0.0","82.05499999999999","30.5","5","1","6","Digital"
"CLI000468","prepago","108","True","False","","False","False","False","OF003","84.18","26-35","Otro","True","34.833333333333336","147.66666666666666","6.166666666666667","3.5","83.41","16.5","2","0","5","Call In"
"CLI000469","postpago","33","True","True","OF009","True","False","True","OF002","63.34","36-45","Ica","True","19.18166666666667","195.33333333333334","8.166666666666666","4.0","63.446666666666665","2.3333333333333335","0","0","8","Tienda"
"CLI000470","postpago","168","True","True","OF005","True","True","False","OF022","225.47","18-25","Ica","True","64.27166666666666","178.83333333333334","9.5","3.5","226.14166666666665","0.0","0","0","3","Call Out"
"CLI000471","postpago","133","True","True","OF006","True","False","True","OF002","50.89","36-45","Arequipa","False","17.963333333333335","186.83333333333334","7.666666666666667","0.0","50.655","14.666666666666666","2","0","3","Digital"
"CLI000472","postpago","145","True","False","","False","False","False","OF003","76.75","36-45","Lima","False","36.21","184.16666666666666","7.166666666666667","0.0","76.34333333333333","2.1666666666666665","0","1","4","Digital"
"CLI000473","postpago","78","True","True","OF005","True","True","False","OF020","145.53","36-45","Lima","False","26.89","180.33333333333334","7.666666666666667","0.0","146.97","0.0","0","0","5","Tienda"
"CLI000474","postpago","85","True","True","OF008","True","False","True","OF004","92.15","46-55","Lima","True","59.75333333333333","203.0","7.166666666666667","2.6666666666666665","93.65833333333335","0.0","0","0","7","Tienda"
"CLI000475","postpago","115","True","True","OF007","False","False","False","OF002","63.89","18-25","Junin","False","22.02","147.5","8.333333333333334","0.0","63.49666666666667","0.0","0","0","5","Call Out"
"CLI000476","postpago","142","True","True","OF005","True","False","True","OF004","110.48","26-35","Lima","True","68.15666666666667","191.33333333333334","8.166666666666666","4.0","110.915","0.8333333333333334","0","2","5","Digital"
"CLI000477","prepago","153","True","True","OF006","True","False","False","OF003","81.26","46-55","Lima","True","47.18333333333334","185.5","8.5","2.1666666666666665","80.325","3.6666666666666665","1","0","4","Digital"
"CLI000478","postpago","4","True","False","","False","False","False","OF003","83.48","36-45","Lima","True","46.696666666666665","191.33333333333334","6.0","2.3333333333333335","82.45666666666666","31.333333333333332","5","0","9","Call In"
"CLI000479","prepago","120","True","True","OF006","True","False","False","OF001","42.17","56-65","Lima","True","8.993333333333334","194.83333333333334","7.333333333333333","3.1666666666666665","42.79","4.0","1","0","3","Call In"
"CLI000480","postpago","20","True","False","","False","False","False","OF002","57.7","46-55","Ica","True","15.786666666666667","203.5","7.833333333333333","3.6666666666666665","57.931666666666665","6.5","0","0","6","Call Out"
"CLI000481","prepago","52","True","True","OF005","True","False","False","OF001","35.58","36-45","Lambayeque","False","10.408333333333333","222.33333333333334","9.166666666666666","0.0","35.464999999999996","6.5","1","0","9","Tienda"
"CLI000482","prepago","150","True","True","OF005","True","False","False","OF002","55.3","36-45","Cusco","True","18.021666666666665","196.66666666666666","7.833333333333333","3.3333333333333335","55.665","12.833333333333334","2","0","7","Call Out"
"CLI000483","postpago","46","True","False","","False","False","False","OF003","78.57","36-45","La Libertad","False","27.635","132.33333333333334","6.333333333333333","0.0","78.845","14.833333333333334","2","0","0",""
"CLI000484","postpago","144","True","False","","False","False","False","OF004","93.37","18-25","Lima","False","56.083333333333336","130.5","7.5","0.0","94.71999999999998","2.1666666666666665","0","0","8","Call In"
"CLI000485","prepago","84","True","False","","False","False","False","OF004","93.23","26-35","Lima","False","45.06","218.66666666666666","10.5","0.0","93.015","0.0","0","3","12","Tienda"
"CLI000486","postpago","42","True","False","","False","False","False","OF003","65.5","18-25","Arequipa","True","45.93666666666667","169.83333333333334","7.666666666666667","3.0","65.25833333333334","8.833333333333334","2","0","3","Call In"
"CLI000487","postpago","61","True","False","","False","False","False","OF004","108.79","26-35","Arequipa","True","63.81","211.16666666666666","8.5","3.6666666666666665","110.26666666666667","7.166666666666667","1","0","10","Digital"
"CLI000488","prepago","96","True","False","","False","False","False","OF001","36.37","46-55","Lima","True","8.516666666666667","188.83333333333334","4.833333333333333","3.0","35.85","3.3333333333333335","1","0","3","Tienda"
"CLI000489","postpago","138","True","False","","False","False","False","OF003","89.49","36-45","Piura","True","33.336666666666666","228.83333333333334","7.666666666666667","6.0","89.60333333333334","0.0","0","0","4","Digital"
"CLI000490","prepago","110","True","False","","False","False","False","OF004","95.25","56-65","Arequipa","False","66.125","195.83333333333334","8.0","0.0","96.01166666666667","3.6666666666666665","1","0","4","Tienda"
"CLI000491","postpago","168","True","True","OF006","True","False","True","OF003","79.63","56-65","Arequipa","False","36.586666666666666","189.0","8.833333333333334","0.0","80.05166666666666","6.0","1","0","5","Digital"
"CLI000492","postpago","157","True","False","","False","False","False","OF001","41.19","46-55","Arequipa","False","9.705","91.5","8.5","0.0","41.64833333333333","0.0","0","0","2","Call Out"
"CLI000493","prepago","136","True","False","","False","False","False","OF003","82.73","46-55","Piura","True","36.425000000000004","184.83333333333334","8.833333333333334","3.5","81.65166666666667","5.333333333333333","1","2","5","Digital"
"CLI000494","prepago","109","True","True","OF009","True","False","False","OF002","62.54","26-35","Lima","True","16.263333333333332","133.0","8.666666666666666","3.0","62.348333333333336","20.5","3","0","1","Digital"
"CLI000495","postpago","53","True","True","OF006","True","False","True","OF003","81.09","26-35","Lima","False","41.95","126.16666666666667","7.333333333333333","0.0","81.08833333333332","0.0","0","0","6","Digital"
"CLI000496","prepago","75","True","False","","False","False","False","OF001","38.83","46-55","Lambayeque","False","8.161666666666667","203.33333333333334","6.666666666666667","0.0","38.62833333333334","2.5","0","0","8","Tienda"
"CLI000497","postpago","22","True","True","OF005","True","True","False","OF021","176.56","26-35","Lima","False","49.47833333333333","234.16666666666666","8.333333333333334","0.0","176.35166666666666","12.166666666666666","2","0","7","Call In"
"CLI000498","postpago","68","True","True","OF005","True","False","True","OF004","103.05","26-35","Lima","True","59.89666666666667","227.16666666666666","7.666666666666667","3.5","103.66000000000001","0.0","0","2","3","Tienda"
"CLI000499","postpago","167","True","False","","False","False","False","OF004","96.49","56-65","Lima","True","67.80833333333334","168.16666666666666","7.333333333333333","4.666666666666667","95.425","8.0","1","3","2","Tienda"
"CLI000500","postpago","77","True","False","","False","False","False","OF001","35.9","46-55","Piura","False","9.193333333333333","173.83333333333334","6.5","0.0","35.98833333333334","13.5","2","0","7","Call In"
"CLI000501","","21","False","True","OF005","True","False","False","OF005","90.78","18-25","Lima","True","1.53","190.16666666666666","10.5","4.0","89.71499999999999","13.666666666666666","2","1","10","Digital"
"CLI000502","postpago","118","True","False","","False","False","False","OF002","61.35","46-55","Lima","True","14.63","229.16666666666666","8.666666666666666","2.8333333333333335","61.87833333333333","6.833333333333333","1","0","3","Call Out"
"CLI000503","postpago","174","True","False","","False","False","False","OF001","45.1","46-55","La Libertad","True","6.68","145.16666666666666","8.833333333333334","4.0","45.973333333333336","5.0","1","0","5","Digital"
"CLI000504","postpago","157","True","False","","False","False","False","OF001","35.38","56-65","Arequipa","True","11.38","162.33333333333334","9.5","2.6666666666666665","34.84166666666667","12.166666666666666","2","2","3","Digital"
"CLI000505","postpago","50","True","False","","False","False","False","OF002","70.85","46-55","Junin","True","20.953333333333333","239.5","7.666666666666667","3.1666666666666665","71.27666666666666","12.166666666666666","2","0","5","Digital"
"CLI000506","prepago","82","True","True","OF005","True","False","False","OF004","109.65","18-25","Lima","True","56.76","222.33333333333334","9.666666666666666","2.6666666666666665","109.335","16.5","2","0","4","Call Out"
"CLI000507","prepago","96","True","True","OF006","True","False","False","OF001","37.74","46-55","Junin","False","9.021666666666667","257.3333333333333","6.333333333333333","0.0","38.24666666666667","2.3333333333333335","0","0","9","Tienda"
"CLI000508","postpago","45","True","False","","False","False","False","OF001","37.46","36-45","Lima","True","9.568333333333333","193.0","7.333333333333333","2.6666666666666665","37.4","0.0","0","0","7","Call Out"
"CLI000509","prepago","49","True","False","","False","False","False","OF003","78.29","36-45","Arequipa","True","33.91833333333333","172.0","9.166666666666666","2.0","79.58","8.833333333333334","1","0","4","Digital"
"CLI000510","postpago","43","True","False","","False","False","False","OF002","65.96","46-55","Lima","True","15.466666666666669","195.33333333333334","7.0","1.1666666666666667","66.395","16.666666666666668","3","0","3","Tienda"
"CLI000511","prepago","180","True","False","","False","False","False","OF003","79.67","36-45","Arequipa","True","39.86333333333334","166.33333333333334","8.666666666666666","3.0","77.96333333333332","6.333333333333333","1","0","4","Call Out"
"CLI000512","prepago","135","True","False","","False","False","False","OF001","43.78","56-65","Otro","False","9.621666666666666","162.5","9.5","0.0","44.556666666666665","0.0","0","0","11","Digital"
"CLI000513","postpago","152","True","False","","False","False","False","OF002","64.12","56-65","Lambayeque","True","19.201666666666668","188.83333333333334","7.0","1.3333333333333333","63.345","0.0","0","0","2","Call In"
"CLI000514","postpago","147","True","False","","False","False","False","OF004","93.94","26-35","Ica","True","53.48666666666667","173.5","8.333333333333334","3.1666666666666665","92.32166666666666","17.666666666666668","2","3","5","Digital"
"CLI000515","prepago","173","True","True","OF008","True","False","False","OF002","51.98","36-45","Lima","True","20.255","162.0","7.166666666666667","2.8333333333333335","51.455000000000005","0.0","0","0","3","Digital"
"CLI000516","postpago","19","True","False","","False","False","False","OF004","92.96","26-35","Lima","True","68.48333333333333","194.0","8.166666666666666","2.3333333333333335","92.74166666666667","17.0","2","1","3","Call In"
"CLI000517","postpago","159","True","False","","False","False","False","OF001","35.77","26-35","Arequipa","False","8.681666666666667","157.5","7.166666666666667","0.0","35.455","8.333333333333334","1","0","4","Tienda"
"CLI000518","prepago","12","True","False","","False","False","False","OF001","39.19","26-35","La Libertad","True","8.133333333333333","145.16666666666666","9.0","3.1666666666666665","38.79333333333333","18.0","2","0","3","Tienda"
"CLI000519","prepago","86","True","True","OF007","False","False","False","OF001","38.66","36-45","Lima","True","10.471666666666666","132.33333333333334","7.833333333333333","3.5","38.696666666666665","0.0","0","0","8","Digital"
"CLI000520","postpago","107","True","False","","False","False","False","OF002","57.94","18-25","Lima","True","15.888333333333334","141.0","7.333333333333333","3.8333333333333335","57.666666666666664","0.0","0","0","4","Tienda"
"CLI000521","prepago","65","True","False","","False","False","False","OF003","77.91","46-55","Junin","False","43.62833333333333","130.83333333333334","7.166666666666667","0.0","77.09666666666666","0.0","0","0","7","Tienda"
"CLI000522","postpago","27","True","False","","False","False","False","OF004","98.92","26-35","Arequipa","True","45.77833333333333","172.66666666666666","9.833333333333334","3.0","100.23833333333334","22.833333333333332","3","0","3","Call In"
"CLI000523","postpago","35","True","False","","False","False","False","OF002","56.99","26-35","Lima","True","20.271666666666665","210.0","8.333333333333334","4.0","55.919999999999995","12.333333333333334","2","0","7","Call In"
"CLI000524","postpago","149","True","True","OF007","False","False","False","OF003","71.07","26-35","Lima","True","43.46666666666667","168.33333333333334","6.333333333333333","2.6666666666666665","70.46","4.666666666666667","1","0","1","Call Out"
"CLI000525","prepago","58","True","False","","False","False","False","OF001","40.84","26-35","Otro","False","9.981666666666667","131.0","7.666666666666667","0.0","40.36833333333333","9.0","1","0","8","Digital"
"CLI000526","","56","False","True","OF005","True","False","False","OF005","84.94","18-25","Lambayeque","False","2.435","270.5","8.166666666666666","0.0","84.83166666666666","21.833333333333332","3","0","2","Digital"
"CLI000527","postpago","167","True","True","OF008","True","False","True","OF003","77.87","56-65","Cusco","True","35.86333333333334","212.5","7.833333333333333","2.3333333333333335","78.15833333333333","0.0","0","0","6","Digital"
"CLI000528","postpago","26","True","False","","False","False","False","OF003","80.24","26-35","Lambayeque","False","33.571666666666665","139.66666666666666","8.666666666666666","0.0","78.065","9.5","2","0","4","Digital"
"CLI000529","prepago","165","True","False","","False","False","False","OF002","50.12","56-65","La Libertad","True","20.948333333333334","182.5","8.666666666666666","4.0","50.449999999999996","5.666666666666667","1","0","7","Call Out"
"CLI000530","prepago","166","True","False","","False","False","False","OF001","42.13","18-25","Lima","True","8.895","177.16666666666666","6.666666666666667","3.0","41.91166666666667","8.166666666666666","1","0","5","Call In"
"CLI000531","postpago","108","True","False","","False","False","False","OF004","104.74","26-35","Lima","True","48.89000000000001","193.33333333333334","8.166666666666666","3.0","103.97833333333334","0.0","0","0","8","Digital"
"CLI000532","prepago","30","True","True","OF006","True","False","False","OF003","75.39","46-55","Piura","False","41.86","213.16666666666666","7.0","0.0","74.75666666666667","10.5","2","0","4","Call Out"
"CLI000533","postpago","29","True","False","","False","False","False","OF004","102.79","36-45","Junin","True","53.096666666666664","201.0","9.166666666666666","4.666666666666667","101.96833333333332","15.333333333333334","2","2","3","Tienda"
"CLI000534","prepago","52","True","True","OF008","True","False","False","OF001","37.55","18-25","Otro","False","8.136666666666667","119.83333333333333","9.166666666666666","0.0","38.235","6.833333333333333","2","0","3","Tienda"
"CLI000535","prepago","104","True","False","","False","False","False","OF001","41.49","18-25","La Libertad","True","9.166666666666666","179.0","8.166666666666666","3.0","42.51166666666666","1.1666666666666667","0","0","4","Digital"
"CLI000536","prepago","28","True","False","","False","False","False","OF003","87.55","56-65","Junin","False","17.403333333333332","186.0","6.666666666666667","0.0","86.68166666666667","17.833333333333332","2","0","4","Digital"
"CLI000537","postpago","83","True","True","OF006","True","True","False","OF020","149.29","26-35","Lima","True","20.853333333333335","191.33333333333334","8.5","2.8333333333333335","150.0716666666667","13.0","2","0","4","Call In"
"CLI000538","postpago","21","True","True","OF006","True","False","True","OF003","82.02","26-35","Lima","True","37.718333333333334","177.66666666666666","8.666666666666666","2.8333333333333335","82.46833333333333","5.166666666666667","1","0","3","Digital"
"CLI000539","prepago","98","True","False","","False","False","False","OF003","83.3","56-65","Lima","True","35.76833333333333","185.5","7.333333333333333","3.1666666666666665","83.72166666666666","12.333333333333334","2","0","7","Digital"
"CLI000540","prepago","4","True","False","","False","False","False","OF002","59.33","36-45","Lima","True","17.168333333333333","202.83333333333334","9.333333333333334","2.0","60.406666666666666","12.0","2","0","6","Tienda"
"CLI000541","prepago","128","True","False","","False","False","False","OF004","91.56","46-55","Cusco","True","48.328333333333326","163.66666666666666","7.333333333333333","3.0","90.28833333333334","8.666666666666666","1","0","6","Digital"
"CLI000542","postpago","10","True","False","","False","False","False","OF004","99.29","36-45","Lambayeque","False","60.26166666666666","186.33333333333334","6.5","0.0","99.24000000000001","12.166666666666666","2","0","8","Digital"
"CLI000543","prepago","36","True","False","","False","False","False","OF003","84.16","46-55","Lima","True","36.52333333333333","241.5","7.833333333333333","2.8333333333333335","84.19","7.166666666666667","1","0","6","Call Out"
"CLI000544","prepago","32","True","True","OF006","True","False","False","OF001","41.55","36-45","Lima","False","8.075000000000001","147.0","5.833333333333333","0.0","41.431666666666665","17.166666666666668","3","0","7","Call In"
"CLI000545","postpago","150","True","True","OF009","True","False","True","OF004","104.35","26-35","Ica","False","59.12833333333333","179.83333333333334","6.666666666666667","0.0","103.13666666666666","1.3333333333333333","0","0","8","Digital"
"CLI000546","postpago","10","True","True","OF008","True","True","False","OF020","160.07","36-45","Lima","True","26.465","222.0","6.666666666666667","2.8333333333333335","160.79333333333332","2.5","0","0","8","Call In"
"CLI000547","postpago","78","True","False","","False","False","False","OF002","52.91","56-65","Lima","False","17.783333333333335","143.33333333333334","7.666666666666667","0.0","53.846666666666664","0.0","0","0","4","Tienda"
"CLI000548","postpago","107","True","False","","False","False","False","OF002","53.76","26-35","Lima","False","18.606666666666666","181.5","7.166666666666667","0.0","53.19","8.333333333333334","1","1","3","Call In"
"CLI000549","postpago","93","True","False","","False","False","False","OF001","37.52","36-45","Lambayeque","True","6.864999999999999","124.5","8.833333333333334","2.6666666666666665","37.045","6.166666666666667","1","0","4","Digital"
"CLI000550","postpago","123","True","False","","False","False","False","OF004","99.11","26-35","Lima","True","48.63166666666667","226.66666666666666","5.833333333333333","3.8333333333333335","100.04166666666667","11.166666666666666","2","0","4","Digital"
"CLI000551","postpago","145","True","False","","False","False","False","OF002","55.57","46-55","Arequipa","True","18.583333333333332","188.0","8.833333333333334","3.0","55.52333333333333","0.0","0","0","5","Call Out"
"CLI000552","postpago","71","True","False","","False","False","False","OF003","90.93","36-45","Lima","True","37.98833333333334","173.0","7.833333333333333","3.5","90.84833333333334","5.5","1","2","7","Tienda"
"CLI000553","prepago","150","True","True","OF008","True","False","False","OF003","69.82","36-45","Lima","True","38.85166666666667","154.83333333333334","6.5","2.8333333333333335","70.21833333333333","9.333333333333334","1","0","6","Tienda"
"CLI000554","","58","False","True","OF007","False","False","False","OF007","65.9","18-25","Lima","True","2.453333333333333","175.33333333333334","8.166666666666666","2.6666666666666665","66.19333333333334","0.0","0","0","4","Digital"
"CLI000555","prepago","178","True","True","OF006","True","False","False","OF001","45.71","26-35","Lima","False","6.646666666666667","148.33333333333334","8.0","0.0","45.945","0.0","0","1","7","Digital"
"CLI000556","prepago","91","True","False","","False","False","False","OF001","44.79","26-35","Lima","True","9.536666666666667","237.0","8.333333333333334","1.8333333333333333","44.125","23.166666666666668","4","0","7","Tienda"
"CLI000557","postpago","133","True","False","","False","False","False","OF003","79.98","46-55","Arequipa","True","38.19166666666666","198.33333333333334","10.5","3.1666666666666665","78.685","0.0","0","2","4","Digital"
"CLI000558","prepago","158","True","False","","False","False","False","OF003","81.04","26-35","Arequipa","True","45.14333333333334","186.5","9.833333333333334","2.8333333333333335","80.45166666666667","5.166666666666667","1","0","5","Digital"
"CLI000559","prepago","143","True","False","","False","False","False","OF001","33.35","26-35","Lima","True","7.946666666666666","142.5","8.833333333333334","2.5","33.41833333333333","2.3333333333333335","0","0","8","Digital"
"CLI000560","prepago","154","True","False","","False","False","False","OF003","80.7","36-45","Otro","True","47.43833333333333","189.83333333333334","7.333333333333333","3.3333333333333335","80.68666666666667","10.833333333333334","2","0","2","Call Out"
"CLI000561","postpago","97","True","True","OF006","True","False","True","OF002","58.63","36-45","Lima","True","24.02333333333333","156.66666666666666","7.333333333333333","2.1666666666666665","58.70166666666666","6.666666666666667","1","0","9","Digital"
"CLI000562","prepago","8","True","True","OF008","True","False","False","OF002","57.4","46-55","Lambayeque","True","17.25166666666667","127.16666666666667","8.5","2.0","57.913333333333334","15.666666666666666","2","0","10","Tienda"
"CLI000563","postpago","89","True","False","","False","False","False","OF001","39.57","46-55","Lima","True","10.076666666666668","165.33333333333334","9.833333333333334","3.6666666666666665","40.155","10.0","1","0","11","Tienda"
"CLI000564","postpago","33","True","True","OF006","True","False","True","OF004","119.24","46-55","La Libertad","True","59.43666666666667","219.5","7.833333333333333","3.5","120.695","9.5","1","2","5","Digital"
"CLI000565","postpago","161","True","True","OF006","True","False","True","OF002","61.93","26-35","Lima","True","23.459999999999997","215.16666666666666","8.5","3.1666666666666665","61.58166666666667","2.8333333333333335","1","0","4","Digital"
"CLI000566","prepago","43","True","False","","False","False","False","OF001","40.84","46-55","Lima","True","8.676666666666668","200.5","7.166666666666667","3.8333333333333335","40.915","13.333333333333334","2","0","5","Call Out"
"CLI000567","prepago","42","True","False","","False","False","False","OF003","78.58","26-35","Arequipa","True","40.858333333333334","194.5","7.666666666666667","3.5","77.13666666666667","0.8333333333333334","0","0","8","Digital"
"CLI000568","","45","False","True","OF008","True","False","False","OF008","135.95","18-25","Lima","True","2.046666666666667","178.33333333333334","6.5","3.6666666666666665","134.775","7.5","1","3","8","Call In"
"CLI000569","postpago","116","True","True","OF006","True","False","True","OF003","76.71","36-45","Piura","True","34.64666666666667","127.0","7.333333333333333","3.8333333333333335","77.64166666666667","9.0","1","0","5","Call Out"
"CLI000570","postpago","103","True","True","OF008","True","True","False","OF020","158.41","18-25","Lima","True","25.935000000000002","170.16666666666666","7.833333333333333","2.8333333333333335","158.38833333333335","3.5","1","0","7","Tienda"
"CLI000571","postpago","171","True","False","","False","False","False","OF004","110.63","18-25","Cusco","False","55.20166666666666","195.0","8.0","0.0","111.22000000000001","0.0","0","0","5","Digital"
"CLI000572","prepago","75","True","False","","False","False","False","OF003","70.52","18-25","Lima","False","33.038333333333334","90.66666666666667","8.166666666666666","0.0","70.49","8.666666666666666","2","0","4","Call Out"
"CLI000573","postpago","51","True","True","OF005","True","False","True","OF001","40.37","36-45","Cusco","True","9.723333333333334","243.83333333333334","8.5","3.5","40.17","25.666666666666668","3","0","5","Call In"
"CLI000574","postpago","9","True","True","OF008","True","False","True","OF003","86.81","26-35","Arequipa","True","38.52166666666667","170.83333333333334","9.166666666666666","2.5","86.55","27.166666666666668","3","1","7","Digital"
"CLI000575","","2","False","True","OF008","True","False","False","OF008","131.41","46-55","Lima","True","1.9533333333333334","131.83333333333334","8.166666666666666","4.166666666666667","132.31333333333333","20.5","3","0","5","Digital"
"CLI000576","postpago","68","True","False","","False","False","False","OF004","97.65","26-35","Lima","True","66.30666666666666","192.33333333333334","8.166666666666666","3.3333333333333335","99.7","9.833333333333334","1","0","6","Call Out"
"CLI000577","postpago","167","True","True","OF009","True","False","True","OF003","90.13","26-35","Arequipa","True","44.74166666666667","197.83333333333334","6.666666666666667","3.0","90.74833333333333","5.333333333333333","1","0","4","Digital"
"CLI000578","postpago","95","True","False","","False","False","False","OF003","79.6","36-45","Piura","False","35.525","152.5","8.333333333333334","0.0","80.29166666666667","0.0","0","0","6","Call In"
"CLI000579","postpago","161","True","True","OF007","False","False","False","OF003","80.61","46-55","Lima","True","28.203333333333333","133.0","9.666666666666666","3.6666666666666665","80.25666666666666","5.333333333333333","1","2","5","Call In"
"CLI000580","postpago","19","True","False","","False","False","False","OF003","90.11","46-55","Lima","True","40.74666666666667","144.16666666666666","8.5","2.1666666666666665","89.40833333333335","28.666666666666668","4","3","9","Call In"
"CLI000581","","17","False","True","OF005","True","False","False","OF005","86.42","26-35","Lima","True","1.7633333333333334","207.33333333333334","9.333333333333334","3.1666666666666665","86.27333333333333","27.333333333333332","4","0","2","Digital"
"CLI000582","postpago","151","True","False","","False","False","False","OF003","77.89","46-55","Lambayeque","True","46.88333333333333","220.33333333333334","8.0","3.8333333333333335","78.575","13.666666666666666","3","0","4","Tienda"
"CLI000583","prepago","20","True","True","OF005","True","False","False","OF004","89.56","36-45","Lima","False","45.798333333333325","142.0","8.333333333333334","0.0","87.59333333333332","13.333333333333334","2","0","4","Tienda"
"CLI000584","postpago","10","True","False","","False","False","False","OF001","39.19","65+","Junin","True","7.421666666666667","195.16666666666666","9.333333333333334","3.1666666666666665","39.531666666666666","8.666666666666666","2","0","5","Call In"
"CLI000585","prepago","73","True","True","OF006","True","False","False","OF003","78.44","36-45","Cusco","True","31.163333333333338","198.0","9.333333333333334","3.0","78.89333333333333","1.8333333333333333","0","0","10","Tienda"
"CLI000586","postpago","167","True","True","OF006","True","True","False","OF021","206.38","26-35","Lima","True","45.788333333333334","113.66666666666667","5.5","3.0","205.44833333333335","7.666666666666667","1","3","4","Call Out"
"CLI000587","postpago","125","True","False","","False","False","False","OF004","97.93","46-55","Lima","True","43.02166666666667","150.16666666666666","9.333333333333334","2.1666666666666665","98.25666666666666","8.666666666666666","1","0","5","Digital"
"CLI000588","prepago","18","True","True","OF009","True","False","False","OF001","36.75","18-25","Lambayeque","False","9.461666666666666","175.83333333333334","7.666666666666667","0.0","37.074999999999996","21.5","3","0","8","Digital"
"CLI000589","prepago","151","True","False","","False","False","False","OF001","39.19","46-55","Lima","True","8.676666666666668","183.5","8.333333333333334","3.8333333333333335","38.81333333333333","0.0","0","0","6","Digital"
"CLI000590","prepago","152","True","True","OF005","True","False","False","OF003","82.06","36-45","Lambayeque","True","34.843333333333334","193.0","8.833333333333334","1.3333333333333333","80.895","14.333333333333334","2","3","8","Digital"
"CLI000591","prepago","145","True","True","OF005","True","False","False","OF002","57.69","26-35","Lambayeque","True","15.528333333333334","186.0","8.666666666666666","2.0","59.00333333333333","19.5","3","0","6","Tienda"
"CLI000592","prepago","163","True","False","","False","False","False","OF002","60.08","18-25","Lima","True","21.95","214.0","7.166666666666667","2.3333333333333335","60.65","13.333333333333334","2","0","7","Digital"
"CLI000593","prepago","44","True","False","","False","False","False","OF003","78.26","18-25","Otro","True","27.69666666666667","191.16666666666666","6.666666666666667","3.5","76.42833333333333","5.333333333333333","1","0","3","Tienda"
"CLI000594","prepago","177","True","False","","False","False","False","OF004","95.6","18-25","Lima","True","58.633333333333326","171.0","9.166666666666666","3.8333333333333335","95.27833333333335","9.833333333333334","2","0","6","Tienda"
"CLI000595","prepago","58","True","False","","False","False","False","OF002","58.16","36-45","La Libertad","True","17.433333333333334","191.5","9.333333333333334","2.3333333333333335","59.01166666666666","0.0","0","3","2","Call In"
"CLI000596","postpago","145","True","True","OF005","True","False","True","OF001","39.26","46-55","Lima","False","10.591666666666667","151.16666666666666","8.666666666666666","0.0","39.255","16.0","2","0","5","Tienda"
"CLI000597","prepago","105","True","False","","False","False","False","OF001","41.57","18-25","Lima","True","8.396666666666667","121.83333333333333","6.666666666666667","3.8333333333333335","41.30166666666667","7.5","1","0","8","Digital"
